"","stop_id","stop_name","stop_lat","stop_lon","trip_id","arrival_time","departure_time","stop_sequence"
"1335",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,282082,"19:59:00","19:59:00",25
"1336",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,298839,"14:03:00","14:03:00",0
"1337",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,299616,"09:29:00","09:29:00",25
"1338",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,314524,"12:59:00","12:59:00",29
"1339",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,317414,"16:59:00","16:59:00",29
"1340",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,327730,"10:03:00","10:03:00",0
"1341",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,330336,"18:03:00","18:03:00",0
"1342",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,350549,"21:29:00","21:29:00",25
"1343",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,353996,"12:59:00","12:59:00",29
"1344",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,354680,"10:59:00","10:59:00",29
"1345",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,365042,"12:03:00","12:03:00",0
"1346",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,38485,"19:03:00","19:03:00",0
"1347",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,387688,"07:59:00","07:59:00",25
"1348",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,392375,"15:03:00","15:03:00",0
"1349",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,398661,"12:59:00","12:59:00",29
"1350",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,403646,"20:29:00","20:29:00",26
"1351",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,404466,"20:03:00","20:03:00",0
"1352",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,408921,"14:59:00","14:59:00",29
"1353",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,410368,"06:03:00","06:03:00",0
"1354",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,417593,"10:03:00","10:03:00",0
"1355",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,422426,"06:03:00","06:03:00",0
"1356",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,435711,"09:03:00","09:03:00",0
"1357",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,446796,"16:59:00","16:59:00",29
"1358",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,456191,"18:33:00","18:33:00",0
"1359",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,457147,"20:59:00","20:59:00",29
"1360",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,473785,"17:03:00","17:03:00",0
"1361",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,478005,"21:29:00","21:29:00",25
"1362",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,488891,"17:03:00","17:03:00",0
"1363",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,490264,"19:03:00","19:03:00",0
"1364",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,500686,"15:59:00","15:59:00",25
"1365",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,505688,"17:59:00","17:59:00",25
"1366",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,510351,"11:03:00","11:03:00",0
"1367",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,544424,"16:03:00","16:03:00",0
"1368",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,547933,"17:59:00","17:59:00",25
"1369",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,572537,"13:59:00","13:59:00",25
"1370",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,57449,"14:03:00","14:03:00",0
"1371",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,584424,"12:29:00","12:29:00",26
"1372",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,584518,"11:03:00","11:03:00",0
"1373",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,608874,"06:59:00","06:59:00",25
"1374",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,611822,"08:03:00","08:03:00",0
"1375",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,626147,"16:03:00","16:03:00",0
"1376",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,628550,"15:29:00","15:29:00",25
"1377",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,632987,"11:59:00","11:59:00",25
"1378",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,637879,"12:03:00","12:03:00",0
"1379",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,643438,"19:29:00","19:29:00",25
"1380",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,659553,"14:59:00","14:59:00",29
"1381",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,659703,"22:03:00","22:03:00",0
"1382",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,662496,"18:59:00","18:59:00",29
"1383",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,665495,"17:33:00","17:33:00",0
"1384",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,683083,"11:03:00","11:03:00",0
"1385",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,690217,"08:03:00","08:03:00",0
"1386",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,695995,"21:03:00","21:03:00",0
"1387",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,714429,"11:29:00","11:29:00",25
"1388",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,721847,"10:03:00","10:03:00",0
"1389",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,732710,"13:03:00","13:03:00",0
"1390",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,752983,"23:03:00","23:03:00",0
"1391",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,761565,"14:29:00","14:29:00",26
"1392",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,768863,"15:59:00","15:59:00",25
"1393",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,771322,"13:59:00","13:59:00",25
"1394",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,773510,"22:59:00","22:59:00",22
"1395",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,782268,"14:59:00","14:59:00",29
"1396",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,785169,"05:33:00","05:33:00",0
"1397",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,792365,"11:59:00","11:59:00",25
"1398",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,812780,"10:33:00","10:33:00",0
"1399",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,81997,"08:03:00","08:03:00",0
"1400",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,826728,"15:03:00","15:03:00",0
"1401",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,827097,"13:59:00","13:59:00",25
"1402",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,840529,"21:24:00","21:24:00",25
"1403",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,848178,"06:33:00","06:33:00",0
"1404",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,850582,"20:03:00","20:03:00",0
"1405",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,850609,"10:59:00","10:59:00",29
"1406",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,852940,"12:03:00","12:03:00",0
"1407",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,869156,"08:59:00","08:59:00",29
"1408",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,879192,"16:33:00","16:33:00",0
"1409",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,911382,"18:59:00","18:59:00",29
"1410",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,91195,"20:03:00","20:03:00",0
"1411",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,92540,"19:03:00","19:03:00",0
"1412",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,930903,"20:59:00","20:59:00",29
"1413",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,944863,"07:29:00","07:29:00",25
"1414",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,946172,"05:59:00","05:59:00",25
"1415",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,960081,"08:33:00","08:33:00",0
"1416",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,965558,"17:03:00","17:03:00",0
"1417",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,1066913,"08:42:00","08:42:00",18
"1418",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,1070773,"10:42:00","10:42:00",18
"1419",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,1104991,"19:15:00","19:15:00",0
"1420",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,1194611,"14:42:00","14:42:00",18
"1421",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,123896,"20:43:00","20:43:00",15
"1422",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,150359,"06:47:00","06:47:00",18
"1423",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,184157,"11:15:00","11:15:00",0
"1424",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,195854,"10:42:00","10:42:00",18
"1425",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,224317,"16:43:00","16:43:00",15
"1426",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,225915,"07:15:00","07:15:00",0
"1427",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,317259,"15:15:00","15:15:00",0
"1428",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,330338,"13:15:00","13:15:00",0
"1429",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,340654,"12:42:00","12:42:00",18
"1430",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,35925,"09:15:00","09:15:00",0
"1431",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,39214,"07:15:00","07:15:00",0
"1432",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,413903,"17:15:00","17:15:00",0
"1433",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,44644,"12:43:00","12:43:00",15
"1434",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,465388,"18:43:00","18:43:00",15
"1435",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,485480,"09:15:00","09:15:00",0
"1436",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,495125,"14:43:00","14:43:00",15
"1437",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,510583,"19:15:00","19:15:00",0
"1438",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,551555,"19:15:00","19:15:00",0
"1439",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,596422,"18:42:00","18:42:00",18
"1440",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,60819,"08:42:00","08:42:00",18
"1441",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,616905,"21:45:00","21:45:00",0
"1442",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,637160,"11:15:00","11:15:00",0
"1443",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,653092,"15:15:00","15:15:00",0
"1444",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,656900,"14:42:00","14:42:00",18
"1445",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,69668,"07:15:00","07:15:00",0
"1446",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,709142,"15:15:00","15:15:00",0
"1447",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,710997,"20:42:00","20:42:00",18
"1448",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,716198,"13:15:00","13:15:00",0
"1449",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,764408,"18:42:00","18:42:00",18
"1450",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,774537,"16:42:00","16:42:00",18
"1451",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,774885,"08:43:00","08:43:00",15
"1452",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,787610,"16:42:00","16:42:00",18
"1453",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,856236,"17:15:00","17:15:00",0
"1454",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,87690,"13:15:00","13:15:00",0
"1455",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,884784,"09:15:00","09:15:00",0
"1456",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,889819,"17:15:00","17:15:00",0
"1457",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,927125,"10:43:00","10:43:00",15
"1458",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,977284,"12:42:00","12:42:00",18
"1459",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,989315,"11:15:00","11:15:00",0
"1460",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,1012206,"21:45:00","21:45:00",0
"1461",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,1013834,"10:12:00","10:12:00",34
"1462",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,1015486,"20:12:00","20:12:00",34
"1463",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,1057003,"19:45:00","19:45:00",0
"1464",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,1061187,"09:45:00","09:45:00",0
"1465",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,107039,"15:13:00","15:13:00",34
"1466",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,1070616,"20:12:00","20:12:00",34
"1467",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,1104511,"09:45:00","09:45:00",0
"1468",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,1133748,"13:45:00","13:45:00",0
"1469",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,1196835,"20:45:00","20:45:00",0
"1470",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,1202494,"22:45:00","22:45:00",0
"1471",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,1212009,"13:45:00","13:45:00",0
"1472",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,1235294,"11:45:00","11:45:00",0
"1473",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,1240466,"20:45:00","20:45:00",0
"1474",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,1244021,"14:12:00","14:12:00",34
"1475",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,129431,"16:12:00","16:12:00",34
"1476",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,137114,"18:45:00","18:45:00",0
"1477",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,157015,"08:12:00","08:12:00",34
"1478",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,16610,"08:13:00","08:13:00",34
"1479",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,169568,"18:12:00","18:12:00",34
"1480",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,171134,"17:45:00","17:45:00",0
"1481",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,17618,"19:45:00","19:45:00",0
"1482",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,181141,"16:12:00","16:12:00",34
"1483",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,210754,"05:43:00","05:43:00",34
"1484",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,23195,"19:13:00","19:13:00",34
"1485",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,24328,"08:45:00","08:45:00",0
"1486",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,261276,"17:45:00","17:45:00",0
"1487",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,283199,"20:13:00","20:13:00",34
"1488",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,288767,"11:13:00","11:13:00",34
"1489",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,291947,"16:45:00","16:45:00",0
"1490",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,295090,"09:13:00","09:13:00",34
"1491",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,29671,"07:45:00","07:45:00",0
"1492",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,301074,"21:13:00","21:13:00",34
"1493",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,306912,"15:45:00","15:45:00",0
"1494",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,315939,"14:13:00","14:13:00",34
"1495",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,318141,"15:45:00","15:45:00",0
"1496",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,332498,"07:45:00","07:45:00",0
"1497",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,346130,"12:12:00","12:12:00",34
"1498",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,347122,"11:45:00","11:45:00",0
"1499",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,357292,"14:45:00","14:45:00",0
"1500",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,366198,"15:45:00","15:45:00",0
"1501",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,377477,"20:45:00","20:45:00",0
"1502",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,414645,"22:12:00","22:12:00",34
"1503",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,434688,"16:13:00","16:13:00",34
"1504",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,43612,"12:13:00","12:13:00",34
"1505",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,455158,"18:13:00","18:13:00",34
"1506",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,471532,"22:45:00","22:45:00",0
"1507",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,471736,"05:45:00","05:45:00",0
"1508",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,475630,"22:12:00","22:12:00",34
"1509",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,476551,"22:13:00","22:13:00",34
"1510",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,489492,"19:45:00","19:45:00",0
"1511",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,491898,"14:12:00","14:12:00",34
"1512",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,536716,"12:12:00","12:12:00",34
"1513",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,53972,"18:12:00","18:12:00",34
"1514",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,550440,"10:13:00","10:13:00",34
"1515",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,58841,"06:45:00","06:45:00",0
"1516",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,602325,"13:13:00","13:13:00",34
"1517",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,625862,"05:45:00","05:45:00",0
"1518",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,663569,"17:45:00","17:45:00",0
"1519",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,707950,"09:45:00","09:45:00",0
"1520",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,718751,"13:45:00","13:45:00",0
"1521",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,720656,"07:13:00","07:13:00",34
"1522",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,731224,"12:45:00","12:45:00",0
"1523",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,753957,"11:45:00","11:45:00",0
"1524",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,78328,"07:45:00","07:45:00",0
"1525",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,823724,"10:45:00","10:45:00",0
"1526",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,827258,"10:12:00","10:12:00",34
"1527",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,871584,"17:13:00","17:13:00",34
"1528",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,877411,"08:12:00","08:12:00",34
"1529",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,1066444,"15:42:00","15:42:00",17
"1530",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,1069468,"12:15:00","12:15:00",0
"1531",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,1074130,"14:15:00","14:15:00",0
"1532",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,1103876,"08:15:00","08:15:00",0
"1533",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,1151709,"15:42:00","15:42:00",17
"1534",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,1162211,"09:43:00","09:43:00",20
"1535",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,116225,"17:42:00","17:42:00",17
"1536",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,1199548,"10:15:00","10:15:00",0
"1537",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,1204287,"13:46:00","13:46:00",20
"1538",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,1237775,"08:15:00","08:15:00",0
"1539",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,141191,"15:46:00","15:46:00",20
"1540",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,216571,"19:42:00","19:42:00",17
"1541",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,246386,"08:15:00","08:15:00",0
"1542",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,269250,"14:15:00","14:15:00",0
"1543",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,26950,"10:15:00","10:15:00",0
"1544",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,275588,"12:15:00","12:15:00",0
"1545",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,344376,"13:42:00","13:42:00",17
"1546",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,346906,"09:42:00","09:42:00",17
"1547",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,365774,"11:42:00","11:42:00",17
"1548",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,380431,"11:42:00","11:42:00",17
"1549",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,394173,"09:42:00","09:42:00",17
"1550",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,395501,"18:15:00","18:15:00",0
"1551",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,415217,"18:15:00","18:15:00",0
"1552",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,421031,"16:15:00","16:15:00",0
"1553",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,450773,"17:42:00","17:42:00",17
"1554",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,469756,"16:15:00","16:15:00",0
"1555",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,53169,"17:46:00","17:46:00",20
"1556",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,579662,"10:15:00","10:15:00",0
"1557",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,601076,"07:43:00","07:43:00",30
"1558",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,78163,"16:15:00","16:15:00",0
"1559",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,826185,"19:42:00","19:42:00",17
"1560",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,826437,"12:15:00","12:15:00",0
"1561",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,915748,"14:15:00","14:15:00",0
"1562",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,923012,"13:42:00","13:42:00",17
"1563",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,942958,"11:46:00","11:46:00",20
"1564",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,982728,"18:15:00","18:15:00",0
"1565",84453,"Flensburg, Bahnhof, Mast 1u",54.774967,9.436714,1136210,"22:45:00","22:45:00",0
"1566",84920,"Flensburg, Seewarte, Mast 1r",54.80781,9.459659,1013305,"17:36:00","17:36:00",2
"1567",84920,"Flensburg, Seewarte, Mast 1r",54.80781,9.459659,1013588,"18:15:00","18:15:00",5
"1568",84920,"Flensburg, Seewarte, Mast 1r",54.80781,9.459659,1019638,"19:45:00","19:45:00",5
"1569",84920,"Flensburg, Seewarte, Mast 1r",54.80781,9.459659,1026965,"13:36:00","13:36:00",2
"1570",84920,"Flensburg, Seewarte, Mast 1r",54.80781,9.459659,1035154,"15:15:00","15:15:00",5
"1571",84920,"Flensburg, Seewarte, Mast 1r",54.80781,9.459659,104115,"14:36:00","14:36:00",2
"1572",84920,"Flensburg, Seewarte, Mast 1r",54.80781,9.459659,1053163,"12:36:00","12:36:00",2
"1573",84920,"Flensburg, Seewarte, Mast 1r",54.80781,9.459659,1061923,"18:15:00","18:15:00",5
"1574",84920,"Flensburg, Seewarte, Mast 1r",54.80781,9.459659,106267,"13:45:00","13:45:00",5
"1575",84920,"Flensburg, Seewarte, Mast 1r",54.80781,9.459659,1064008,"12:45:00","12:45:00",5
"1576",84920,"Flensburg, Seewarte, Mast 1r",54.80781,9.459659,1105147,"16:15:00","16:15:00",5
"1577",84920,"Flensburg, Seewarte, Mast 1r",54.80781,9.459659,1122493,"09:15:00","09:15:00",5
"1578",84920,"Flensburg, Seewarte, Mast 1r",54.80781,9.459659,1126326,"14:15:00","14:15:00",5
"1579",84920,"Flensburg, Seewarte, Mast 1r",54.80781,9.459659,1135889,"07:45:00","07:45:00",5
"1580",84920,"Flensburg, Seewarte, Mast 1r",54.80781,9.459659,1150607,"20:36:00","20:36:00",2
"1581",84920,"Flensburg, Seewarte, Mast 1r",54.80781,9.459659,1166258,"21:36:00","21:36:00",2
"1582",84920,"Flensburg, Seewarte, Mast 1r",54.80781,9.459659,117884,"21:36:00","21:36:00",2
